"geno","env","loc","year","rep","block","row","col","variety","design_class","target_n","plot_id","yield","disease","height","heading","yld","family","sire","dam"
"G747","Y1_L5","L5","Y1","1","B4",8,2,"G49","sparse_prep_MET",1000,583,5.37048499892197,26.9448843127943,32.1452469832396,129.212059555649,5.37048499892197,"F075","P15","P79"
"G846","Y1_L5","L5","Y1","1","B1",2,8,"G73","sparse_prep_MET",1000,584,7.74536164234113,33.8857429037012,33.0180094748759,119.364405300588,7.74536164234113,"F085","P17","P40"
"G448","Y1_L5","L5","Y1","1","B2",3,6,"G76","sparse_prep_MET",1000,585,6.80821918141563,32.9822048575251,33.5876516189492,118.243468543212,6.80821918141563,"F045","P9","P47"
"G353","Y1_L5","L5","Y1","1","B3",6,2,"G103","sparse_prep_MET",1000,586,7.84936102257688,48.1348770316618,32.3074531553015,105.722295061768,7.84936102257688,"F036","P8","P59"
"G786","Y1_L5","L5","Y1","1","B2",3,3,"G105","sparse_prep_MET",1000,587,7.82960093526148,34.7517187740318,33.4357049571543,104.980827122899,7.82960093526148,"F079","P16","P26"
"G982","Y1_L5","L5","Y1","1","B3",6,8,"G112","sparse_prep_MET",1000,588,8.87074358057358,33.9596371377689,37.718648269684,101.857937277667,8.87074358057358,"F099","P20","P25"
"G961","Y1_L5","L5","Y1","1","B4",7,7,"G128","sparse_prep_MET",1000,589,9.5,46.831128039974,30.0519075433786,107.429608492199,9.5,"F097","P20","P78"
"G385","Y1_L5","L5","Y1","1","B3",6,1,"G129","sparse_prep_MET",1000,590,6.95640389910631,34.4307105463955,31.6717130341382,98.6807819343633,6.95640389910631,"F039","P8","P30"
"G398","Y1_L5","L5","Y1","1","B3",5,7,"G140","sparse_prep_MET",1000,591,5.13569885153867,44.7552109383372,27.0674249069894,116.734034564839,5.13569885153867,"F040","P8","P39"
"G828","Y1_L5","L5","Y1","1","B3",7,3,"G146","sparse_prep_MET",1000,592,6.77039723929917,28.4217339437102,31.6526816738532,104.968507077557,6.77039723929917,"F083","P17","P37"
"G103","Y1_L5","L5","Y1","1","B2",4,4,"G172","sparse_prep_MET",1000,593,9.13816218048079,28.6885733175927,33.7219118988554,113.296919107297,9.13816218048079,"F011","P3","P46"
"G172","Y1_L5","L5","Y1","1","B2",3,7,"G210","sparse_prep_MET",1000,594,8.68151244421004,32.945796978866,29.9002009787137,117.605149541212,8.68151244421004,"F018","P4","P71"
"G6","Y1_L5","L5","Y1","1","B2",3,8,"G264","sparse_prep_MET",1000,595,5.53769282458469,46.278804791349,27.8241107281047,97.3522189916917,5.53769282458469,"F001","P1","P32"
"G140","Y1_L5","L5","Y1","1","B2",4,1,"G270","sparse_prep_MET",1000,596,8.35782759994688,46.7549468981265,32.8615855061057,102.626184453833,8.35782759994688,"F014","P3","P36"
"G663","Y1_L5","L5","Y1","1","B1",3,1,"G272","sparse_prep_MET",1000,597,7.39820904534142,31.6287997790397,34.062289536436,100.757709173728,7.39820904534142,"F067","P14","P21"
"G901","Y1_L5","L5","Y1","1","B2",4,2,"G313","sparse_prep_MET",1000,598,7.31849277822773,32.6369218472002,30.0949511787887,100.286554256678,7.31849277822773,"F091","P19","P26"
"G28","Y1_L5","L5","Y1","1","B1",1,4,"G333","sparse_prep_MET",1000,599,8.09203105482281,39.7341651145918,29.339506582232,89.3046174264325,8.09203105482281,"F003","P1","P24"
"G636","Y1_L5","L5","Y1","1","B2",5,2,"G353","sparse_prep_MET",1000,600,6.67158387234889,42.4000300050545,27.7662513855973,114.210613252117,6.67158387234889,"F064","P13","P79"
"G4","Y1_L5","L5","Y1","1","B2",4,9,"G381","sparse_prep_MET",1000,601,5.89426733439243,34.1179797301747,30.4107483394204,104.290307620383,5.89426733439243,"F001","P1","P32"
"G105","Y1_L5","L5","Y1","1","B2",4,3,"G385","sparse_prep_MET",1000,602,6.91075690494081,26.5354065270471,35.0339368499342,113.96481220167,6.91075690494081,"F011","P3","P46"
"G817","Y1_L5","L5","Y1","1","B2",4,5,"G388","sparse_prep_MET",1000,603,6.9622552930775,33.7589408962157,29.5612856609394,110.51386966663,6.9622552930775,"F082","P17","P44"
"G313","Y1_L5","L5","Y1","1","B1",1,9,"G398","sparse_prep_MET",1000,604,7.35098669855291,34.8120995288652,26.8122310456144,110.305280483038,7.35098669855291,"F032","P7","P42"
"G915","Y1_L5","L5","Y1","1","B2",3,4,"G442","sparse_prep_MET",1000,605,8.77157304993037,25.2545326788969,32.8117571570229,107.547271584999,8.77157304993037,"F092","P19","P41"
"G264","Y1_L5","L5","Y1","1","B3",7,6,"G448","sparse_prep_MET",1000,606,7.44473968968376,31.2604633520478,27.4368697474368,107.587324989107,7.44473968968376,"F027","P6","P47"
"G210","Y1_L5","L5","Y1","1","B4",8,4,"G453","sparse_prep_MET",1000,607,5.88472762838668,17.965012774631,25,94.2120707822464,5.88472762838668,"F021","P5","P80"
"G927","Y1_L5","L5","Y1","1","B4",8,3,"G483","sparse_prep_MET",1000,608,6.78039634435121,33.7730112958915,32.8929592242255,110.059959127396,6.78039634435121,"F093","P19","P26"
"G128","Y1_L5","L5","Y1","1","B1",2,5,"G526","sparse_prep_MET",1000,609,9.5,40.2354587315791,35.5798362953691,111.961220608014,9.5,"F013","P3","P54"
"G1","Y1_L5","L5","Y1","1","B1",2,2,"G530","sparse_prep_MET",1000,610,6.14901300184691,38.4218750661964,25,106.269465063313,6.14901300184691,"F001","P1","P32"
"G272","Y1_L5","L5","Y1","1","B4",7,9,"G596","sparse_prep_MET",1000,611,6.83692949224493,29.3626115643421,32.2747047248945,123.418570336101,6.83692949224493,"F028","P6","P46"
"G5","Y1_L5","L5","Y1","1","B2",3,9,"G608","sparse_prep_MET",1000,612,5.8433401538186,25.8174650786576,29.4960354344471,98.246143148849,5.8433401538186,"F001","P1","P32"
"G872","Y1_L5","L5","Y1","1","B3",6,6,"G624","sparse_prep_MET",1000,613,7.14257120124303,49.2108069897407,25,99.822421252963,7.14257120124303,"F088","P18","P63"
"G442","Y1_L5","L5","Y1","1","B3",5,5,"G631","sparse_prep_MET",1000,614,5.24292952318894,44.0191245607572,32.1868318406746,120.43368760839,5.24292952318894,"F045","P9","P47"
"G8","Y1_L5","L5","Y1","1","B1",2,7,"G636","sparse_prep_MET",1000,615,7.09594284619929,33.3837778996655,29.9563049310806,102.008538541716,7.09594284619929,"F001","P1","P32"
"G11","Y1_L5","L5","Y1","1","B1",1,3,"G663","sparse_prep_MET",1000,616,8.79439414106256,47.8928455164512,31.3350481902032,97.871362421103,8.79439414106256,"F002","P1","P36"
"G792","Y1_L5","L5","Y1","1","B3",7,5,"G696","sparse_prep_MET",1000,617,6.34042393741155,34.3970276977827,34.271171168011,101.705954261971,6.34042393741155,"F080","P16","P77"
"G381","Y1_L5","L5","Y1","1","B1",2,6,"G743","sparse_prep_MET",1000,618,9.5,28.8372940231649,27.4898288897373,112.512330475877,9.5,"F039","P8","P30"
"G146","Y1_L5","L5","Y1","1","B1",1,1,"G747","sparse_prep_MET",1000,619,6.62766116656324,40.8089091063682,32.2221690771842,90.0343961969158,6.62766116656324,"F015","P3","P42"
"G3","Y1_L5","L5","Y1","1","B1",1,7,"G786","sparse_prep_MET",1000,620,6.52451266275914,31.743732261603,31.0324599381521,105.136059014954,6.52451266275914,"F001","P1","P32"
"G526","Y1_L5","L5","Y1","1","B3",6,9,"G792","sparse_prep_MET",1000,621,6.2004520690445,36.1981648223166,26.4909768784454,100.486671107635,6.2004520690445,"F053","P11","P31"
"G24","Y1_L5","L5","Y1","1","B1",2,4,"G806","sparse_prep_MET",1000,622,8.49777079581639,54.6134811950448,25,102.992552900169,8.49777079581639,"F003","P1","P24"
"G9","Y1_L5","L5","Y1","1","B3",7,4,"G817","sparse_prep_MET",1000,623,5.84692792244453,29.6925137741811,29.2205578058935,117.088995647954,5.84692792244453,"F001","P1","P32"
"G530","Y1_L5","L5","Y1","1","B1",3,2,"G828","sparse_prep_MET",1000,624,6.44060842556266,40.440996826803,30.1899878476678,114.978545703327,6.44060842556266,"F053","P11","P31"
"G596","Y1_L5","L5","Y1","1","B4",8,8,"G829","sparse_prep_MET",1000,625,7.66227338168571,21.7051437909648,35.5058705509838,105.406883105023,7.66227338168571,"F060","P12","P77"
"G940","Y1_L5","L5","Y1","1","B1",1,8,"G841","sparse_prep_MET",1000,626,6.07112293720813,37.0650803706239,25,101.802741193268,6.07112293720813,"F094","P19","P75"
"G2","Y1_L5","L5","Y1","1","B3",7,2,"G846","sparse_prep_MET",1000,627,7.71869486692673,45.3059200118838,27.3747162035348,114.073559941782,7.71869486692673,"F001","P1","P32"
"G624","Y1_L5","L5","Y1","1","B3",5,8,"G850","sparse_prep_MET",1000,628,7.43345341465615,33.528491633042,32.6606028320303,105.360235641559,7.43345341465615,"F063","P13","P25"
"G49","Y1_L5","L5","Y1","1","B4",8,7,"G872","sparse_prep_MET",1000,629,4.37692060253393,36.3656829953476,27.6517588257175,118.162880243506,4.37692060253393,"F005","P1","P46"
"G829","Y1_L5","L5","Y1","1","B4",8,5,"G877","sparse_prep_MET",1000,630,4.59274785388798,23.2645636699016,29.6941933849922,104.45067854128,4.59274785388798,"F083","P17","P37"
"G631","Y1_L5","L5","Y1","1","B2",5,1,"G901","sparse_prep_MET",1000,631,7.43591200855859,28.6641958206848,34.0690718120452,110.244446652562,7.43591200855859,"F064","P13","P79"
"G841","Y1_L5","L5","Y1","1","B3",5,9,"G915","sparse_prep_MET",1000,632,6.46604673008805,43.8420072148016,32.376567558544,111.159944453723,6.46604673008805,"F085","P17","P40"
"G129","Y1_L5","L5","Y1","1","B3",7,1,"G927","sparse_prep_MET",1000,633,7.80670303324734,38.2616709981402,32.6952352793444,122.510023877866,7.80670303324734,"F013","P3","P54"
"G10","Y1_L5","L5","Y1","1","B3",6,5,"G940","sparse_prep_MET",1000,634,6.46294423041453,42.1119122141034,28.3607196281805,103.588402231105,6.46294423041453,"F001","P1","P32"
"G850","Y1_L5","L5","Y1","1","B1",2,9,"G943","sparse_prep_MET",1000,635,5.97626766111752,39.4285703819985,26.3504997803707,110.713209524035,5.97626766111752,"F085","P17","P40"
"G453","Y1_L5","L5","Y1","1","B1",1,2,"G961","sparse_prep_MET",1000,636,7.0944491887584,36.3473001564436,26.7101175138416,100.049936786731,7.0944491887584,"F046","P10","P44"
"G696","Y1_L5","L5","Y1","1","B2",5,4,"G963","sparse_prep_MET",1000,637,7.35767255008768,31.7922718080169,31.8669314708233,98.606508254377,7.35767255008768,"F070","P14","P33"
"G963","Y1_L5","L5","Y1","1","B3",6,3,"G982","sparse_prep_MET",1000,638,5.99485589829586,37.6298655026505,35.6105288248088,104.003606843693,5.99485589829586,"F097","P20","P78"
"G112","Y1_L5","L5","Y1","1","B3",5,6,"G988","sparse_prep_MET",1000,639,6.66387106932727,48.7136698573995,33.2229616337532,115.500241780187,6.66387106932727,"F012","P3","P41"
"G215","Y2_L5","L5","Y2","1","B2",4,6,"G1","sparse_prep_MET",1000,640,7.46253044093877,41.9932372020223,32.5655181624418,113.352559264806,7.46253044093877,"F022","P5","P44"
"G760","Y2_L5","L5","Y2","1","B1",1,5,"G2","sparse_prep_MET",1000,641,9.11535053631455,33.3157618223409,30.0044863837146,96.4688780378478,9.11535053631455,"F076","P16","P34"
"G625","Y2_L5","L5","Y2","1","B2",3,8,"G3","sparse_prep_MET",1000,642,7.9699950416675,35.2191334997114,31.1771873800068,121.183411164787,7.9699950416675,"F063","P13","P25"
"G372","Y2_L5","L5","Y2","1","B3",6,4,"G4","sparse_prep_MET",1000,643,7.24016085330539,39.3384734956255,33.9492119907058,121.095221081382,7.24016085330539,"F038","P8","P47"
"G174","Y2_L5","L5","Y2","1","B3",5,9,"G5","sparse_prep_MET",1000,644,8.34145330802321,42.700236137784,32.6084610790125,115.571251361078,8.34145330802321,"F018","P4","P71"
"G336","Y2_L5","L5","Y2","1","B3",7,4,"G6","sparse_prep_MET",1000,645,7.51891025322944,47.5849168658909,27.7894431456137,116.96350136394,7.51891025322944,"F034","P7","P76"
"G9","Y2_L5","L5","Y2","1","B1",2,9,"G7","sparse_prep_MET",1000,646,7.03410360643853,44.6708068117671,25,113.028811648335,7.03410360643853,"F001","P1","P32"
"G514","Y2_L5","L5","Y2","1","B3",6,8,"G8","sparse_prep_MET",1000,647,5.56508755148003,42.6748567810652,30.8003696901391,120.238255240088,5.56508755148003,"F052","P11","P43"
"G218","Y2_L5","L5","Y2","1","B4",8,5,"G9","sparse_prep_MET",1000,648,5.56000361837524,46.7739689220406,31.4169549093917,105.914329540983,5.56000361837524,"F022","P5","P44"
"G853","Y2_L5","L5","Y2","1","B1",2,4,"G10","sparse_prep_MET",1000,649,7.94166907084056,36.1282996217702,33.745757628519,120.762205383328,7.94166907084056,"F086","P18","P41"
"G580","Y2_L5","L5","Y2","1","B3",5,7,"G11","sparse_prep_MET",1000,650,9.5,30.797106601999,29.0603576831936,113.52037127906,9.5,"F058","P12","P53"
"G6","Y2_L5","L5","Y2","1","B3",5,8,"G14","sparse_prep_MET",1000,651,6.75857093418408,42.7011340020272,31.3052667587535,106.546415993348,6.75857093418408,"F001","P1","P32"
"G10","Y2_L5","L5","Y2","1","B3",7,3,"G30","sparse_prep_MET",1000,652,7.424748081074,42.0780449151069,32.7408902336686,101.496418185964,7.424748081074,"F001","P1","P32"
"G833","Y2_L5","L5","Y2","1","B2",4,8,"G98","sparse_prep_MET",1000,653,5.80868136314386,24.6527475065837,30.1490504117449,105.717337553091,5.80868136314386,"F084","P17","P52"
"G156","Y2_L5","L5","Y2","1","B4",8,8,"G156","sparse_prep_MET",1000,654,7.13511117524933,38.8035058448028,28.8754481733916,91.2655919837186,7.13511117524933,"F016","P4","P56"
"G194","Y2_L5","L5","Y2","1","B1",1,2,"G169","sparse_prep_MET",1000,655,5.81498818275859,38.327383810377,26.7873051034336,113.364253443235,5.81498818275859,"F020","P4","P52"
"G11","Y2_L5","L5","Y2","1","B3",6,2,"G174","sparse_prep_MET",1000,656,8.01780222296931,47.9694676351611,32.1696195731121,113.853117960182,8.01780222296931,"F002","P1","P36"
"G1000","Y2_L5","L5","Y2","1","B4",8,3,"G194","sparse_prep_MET",1000,657,8.08740589491479,36.5553397282547,30.4184154620241,113.039310701887,8.08740589491479,"F100","P20","P33"
"G994","Y2_L5","L5","Y2","1","B1",2,1,"G195","sparse_prep_MET",1000,658,4.4740087880096,44.4120489328841,29.6852898975038,106.798849404494,4.4740087880096,"F100","P20","P33"
"G281","Y2_L5","L5","Y2","1","B1",2,5,"G211","sparse_prep_MET",1000,659,6.89548086261138,41.7880177181009,31.3939392858479,112.29453602823,6.89548086261138,"F029","P6","P76"
"G546","Y2_L5","L5","Y2","1","B1",2,2,"G215","sparse_prep_MET",1000,660,7.87839477892931,41.5527930030781,32.7449647136633,130,7.87839477892931,"F055","P11","P29"
"G900","Y2_L5","L5","Y2","1","B3",6,6,"G218","sparse_prep_MET",1000,661,8.3408883304842,44.0119044788148,30.8407448722052,113.465101196419,8.3408883304842,"F090","P18","P71"
"G169","Y2_L5","L5","Y2","1","B3",5,5,"G272","sparse_prep_MET",1000,662,6.11503424592817,42.7004287269039,34.4542974973364,116.617753715866,6.11503424592817,"F017","P4","P54"
"G873","Y2_L5","L5","Y2","1","B4",8,1,"G281","sparse_prep_MET",1000,663,8.71199152579798,37.8559668652501,25,89.8588551501104,8.71199152579798,"F088","P18","P63"
"G211","Y2_L5","L5","Y2","1","B3",6,1,"G303","sparse_prep_MET",1000,664,7.48338053186733,49.380421183746,27.5173429388687,109.297488398727,7.48338053186733,"F022","P5","P44"
"G764","Y2_L5","L5","Y2","1","B4",8,4,"G336","sparse_prep_MET",1000,665,9.5,34.8821829982272,34.3698494328743,120.041055128573,9.5,"F077","P16","P65"
"G430","Y2_L5","L5","Y2","1","B3",7,6,"G351","sparse_prep_MET",1000,666,8.69028665597219,43.1189867748329,32.6854004151927,118.983101283703,8.69028665597219,"F043","P9","P22"
"G493","Y2_L5","L5","Y2","1","B1",1,9,"G372","sparse_prep_MET",1000,667,8.75737464374821,42.5936624923868,30.06348024649,108.721914026619,8.75737464374821,"F050","P10","P69"
"G475","Y2_L5","L5","Y2","1","B1",1,8,"G378","sparse_prep_MET",1000,668,9.42085108710259,38.4372454442997,29.4913300466272,122.869943006009,9.42085108710259,"F048","P10","P41"
"G351","Y2_L5","L5","Y2","1","B2",3,6,"G430","sparse_prep_MET",1000,669,7.44297112872652,49.2265487143159,31.943154687345,116.607155762371,7.44297112872652,"F036","P8","P59"
"G5","Y2_L5","L5","Y2","1","B2",4,9,"G462","sparse_prep_MET",1000,670,6.08185075121398,31.0889206121745,30.826698691915,107.553843114089,6.08185075121398,"F001","P1","P32"
"G881","Y2_L5","L5","Y2","1","B1",2,8,"G475","sparse_prep_MET",1000,671,9.5,39.825315730654,34.3522328866112,121.133150209806,9.5,"F089","P18","P37"
"G272","Y2_L5","L5","Y2","1","B2",4,2,"G479","sparse_prep_MET",1000,672,6.90958006084757,42.8432892938484,36.9809433635959,106.256086062592,6.90958006084757,"F028","P6","P46"
"G14","Y2_L5","L5","Y2","1","B1",2,7,"G489","sparse_prep_MET",1000,673,5.85479733517851,40.0830791285442,29.5713135884932,113.810430008687,5.85479733517851,"F002","P1","P36"
"G825","Y2_L5","L5","Y2","1","B2",3,3,"G493","sparse_prep_MET",1000,674,7.55799663670031,30.1284484143895,32.4446681678053,104.971488870546,7.55799663670031,"F083","P17","P37"
"G905","Y2_L5","L5","Y2","1","B2",4,7,"G501","sparse_prep_MET",1000,675,6.80641177897726,33.6161430754353,32.6607887021612,118.867240046511,6.80641177897726,"F091","P19","P26"
"G848","Y2_L5","L5","Y2","1","B3",6,9,"G505","sparse_prep_MET",1000,676,7.50378797322227,35.9613929513998,31.3696438685225,117.880162689954,7.50378797322227,"F085","P17","P40"
"G2","Y2_L5","L5","Y2","1","B4",8,6,"G514","sparse_prep_MET",1000,677,5.73963058558389,41.4974646316493,28.0300182641614,118.793373537939,5.73963058558389,"F001","P1","P32"
"G3","Y2_L5","L5","Y2","1","B4",8,7,"G516","sparse_prep_MET",1000,678,6.4680272306756,37.733823517263,32.3399584383111,108.086806405285,6.4680272306756,"F001","P1","P32"
"G722","Y2_L5","L5","Y2","1","B3",5,6,"G531","sparse_prep_MET",1000,679,5.79980059723845,51.2251711440692,32.9969361471649,100.108047519317,5.79980059723845,"F073","P15","P44"
"G644","Y2_L5","L5","Y2","1","B1",1,4,"G544","sparse_prep_MET",1000,680,8.40026071719011,35.4628387596125,34.8433535729316,111.641870325097,8.40026071719011,"F065","P13","P71"
"G516","Y2_L5","L5","Y2","1","B2",4,3,"G546","sparse_prep_MET",1000,681,6.83470800985874,47.8514756096091,32.1923847098483,107.477121544089,6.83470800985874,"F052","P11","P43"
"G505","Y2_L5","L5","Y2","1","B3",6,3,"G552","sparse_prep_MET",1000,682,8.01108330931256,39.5940488381501,31.5131857277335,110.175440637677,8.01108330931256,"F051","P11","P56"
"G479","Y2_L5","L5","Y2","1","B2",4,5,"G572","sparse_prep_MET",1000,683,7.52507647260212,24.8065728637083,37.2226645713924,116.728757710314,7.52507647260212,"F048","P10","P41"
"G462","Y2_L5","L5","Y2","1","B1",1,3,"G580","sparse_prep_MET",1000,684,9.5,32.73750986694,32.9729029025062,111.936756087888,9.5,"F047","P10","P22"
"G619","Y2_L5","L5","Y2","1","B4",8,2,"G587","sparse_prep_MET",1000,685,8.72520755625224,37.1733739798388,31.7602242146525,113.426149564826,8.72520755625224,"F062","P13","P40"
"G8","Y2_L5","L5","Y2","1","B1",1,1,"G614","sparse_prep_MET",1000,686,7.18474923978365,40.5406524903338,33.3152485226032,112.146484079426,7.18474923978365,"F001","P1","P32"
"G587","Y2_L5","L5","Y2","1","B2",3,4,"G619","sparse_prep_MET",1000,687,8.00522406913963,36.3964964017137,37.7838150804316,114.646699219627,8.00522406913963,"F059","P12","P74"
"G728","Y2_L5","L5","Y2","1","B3",6,5,"G625","sparse_prep_MET",1000,688,5.54850972683726,53.8573715077264,27.6397280546174,109.205765400954,5.54850972683726,"F073","P15","P44"
"G894","Y2_L5","L5","Y2","1","B2",4,4,"G640","sparse_prep_MET",1000,689,6.49310831361409,47.6742230522115,33.2426592078162,104.954621475142,6.49310831361409,"F090","P18","P71"
"G378","Y2_L5","L5","Y2","1","B4",7,8,"G644","sparse_prep_MET",1000,690,6.4374638658606,41.3559580475383,37.3473714103961,114.048815645847,6.4374638658606,"F038","P8","P47"
"G489","Y2_L5","L5","Y2","1","B1",3,1,"G648","sparse_prep_MET",1000,691,8.71481345444919,34.1913478657128,28.2883597551887,111.57160503736,8.71481345444919,"F049","P10","P41"
"G531","Y2_L5","L5","Y2","1","B2",3,7,"G697","sparse_prep_MET",1000,692,7.79904290148145,41.1478820865373,32.4765368997702,116.536018525523,7.79904290148145,"F054","P11","P80"
"G501","Y2_L5","L5","Y2","1","B4",7,7,"G722","sparse_prep_MET",1000,693,5.78059097401289,49.5469990386709,25.8363447125391,101.636251462452,5.78059097401289,"F051","P11","P56"
"G30","Y2_L5","L5","Y2","1","B4",7,9,"G728","sparse_prep_MET",1000,694,8.33944548569691,26.0619447944253,25,114.696433191703,8.33944548569691,"F003","P1","P24"
"G640","Y2_L5","L5","Y2","1","B1",1,6,"G737","sparse_prep_MET",1000,695,6.33254872232347,39.5492700352409,26.7505537632876,120.840942007382,6.33254872232347,"F064","P13","P79"
"G737","Y2_L5","L5","Y2","1","B3",7,1,"G760","sparse_prep_MET",1000,696,9.20256606800463,41.7345279221288,36.5265259611947,122.802959101944,9.20256606800463,"F074","P15","P36"
"G812","Y2_L5","L5","Y2","1","B1",2,3,"G764","sparse_prep_MET",1000,697,7.01872559760954,39.7185487944104,30.5885248110734,95.0159990219617,7.01872559760954,"F082","P17","P44"
"G544","Y2_L5","L5","Y2","1","B2",4,1,"G812","sparse_prep_MET",1000,698,8.06221424376484,41.9043910650905,35.500909488382,122.963354285894,8.06221424376484,"F055","P11","P29"
"G1","Y2_L5","L5","Y2","1","B3",6,7,"G825","sparse_prep_MET",1000,699,5.33399808653772,35.3063949140827,26.0295066720567,108.749113558146,5.33399808653772,"F001","P1","P32"
"G7","Y2_L5","L5","Y2","1","B3",7,2,"G833","sparse_prep_MET",1000,700,5.85275836906696,34.4887572752697,35.1016616841109,104.872495315175,5.85275836906696,"F001","P1","P32"
"G98","Y2_L5","L5","Y2","1","B1",3,2,"G843","sparse_prep_MET",1000,701,9.26239386182859,36.3634930222791,32.0528481218716,123.802773789071,9.26239386182859,"F010","P2","P30"
"G195","Y2_L5","L5","Y2","1","B2",5,3,"G848","sparse_prep_MET",1000,702,5.70734775948553,38.690118190229,25,93.7969313845473,5.70734775948553,"F020","P4","P52"
"G4","Y2_L5","L5","Y2","1","B2",5,1,"G853","sparse_prep_MET",1000,703,7.93376177068308,42.9881844998259,33.5350799356523,104.112159686358,7.93376177068308,"F001","P1","P32"
"G572","Y2_L5","L5","Y2","1","B2",5,2,"G873","sparse_prep_MET",1000,704,9.5,41.1224664907183,31.7342268494873,118.221135646735,9.5,"F058","P12","P53"
"G648","Y2_L5","L5","Y2","1","B1",2,6,"G881","sparse_prep_MET",1000,705,7.24609131400253,35.5501787268754,27.305870602224,99.8426909991634,7.24609131400253,"F065","P13","P71"
"G614","Y2_L5","L5","Y2","1","B2",3,9,"G894","sparse_prep_MET",1000,706,8.15154348140032,29.7311941999082,32.8062143302206,103.302615965403,8.15154348140032,"F062","P13","P40"
"G552","Y2_L5","L5","Y2","1","B3",7,5,"G900","sparse_prep_MET",1000,707,6.60314612039156,30.7082646527299,39.6360663379665,122.612771365489,6.60314612039156,"F056","P12","P70"
"G697","Y2_L5","L5","Y2","1","B1",1,7,"G905","sparse_prep_MET",1000,708,5.91796517613543,45.1896075879915,25,95.3715891988,5.91796517613543,"F070","P14","P33"
"G303","Y2_L5","L5","Y2","1","B2",3,5,"G994","sparse_prep_MET",1000,709,7.09886779662344,35.8926235559714,32.7144052721679,119.697123137966,7.09886779662344,"F031","P7","P37"
"G843","Y2_L5","L5","Y2","1","B2",5,4,"G1000","sparse_prep_MET",1000,710,4.98516387771193,36.036064517379,39.6084283522808,126.54400521491,4.98516387771193,"F085","P17","P40"
"G5","Y1_L2","L2","Y1","2","B1",2,5,"G938","sparse_prep_MET",1000,711,7.4566063122811,22.4644672307761,29.9448980606864,84.5608906657314,7.4566063122811,"F001","P1","P32"
"G351","Y2_L5","L5","Y2","2","B1",3,6,"G430","sparse_prep_MET",1000,712,7.46138369951149,47.3024581416584,31.4117903063988,106.91600052644,7.46138369951149,"F036","P8","P59"
"G153","Y1_L1","L1","Y1","2","B1",1,5,"G626","sparse_prep_MET",1000,713,7.93560366967426,12.2050308066205,25,90.9101609193187,7.93560366967426,"F016","P4","P56"
"G625","Y2_L5","L5","Y2","2","B1",3,3,"G3","sparse_prep_MET",1000,714,8.55640421428465,32.5956544431578,34.2003656891455,113.552306005734,8.55640421428465,"F063","P13","P25"
"G2","Y1_L3","L3","Y1","2","B1",2,5,"G571","sparse_prep_MET",1000,715,8.08732404484687,34.8727768598871,25.3645437732506,85.7234409786788,8.08732404484687,"F001","P1","P32"
"G879","Y2_L4","L4","Y2","2","B2",4,4,"G962","sparse_prep_MET",1000,716,9.21161275642416,34.2667425688254,30.9208969251894,87.2387873039872,9.21161275642416,"F088","P18","P63"
"G84","Y1_L1","L1","Y1","2","B1",1,4,"G341","sparse_prep_MET",1000,717,8.05418667611866,13.5241666399038,35.0938426675775,112.650789438969,8.05418667611866,"F009","P2","P73"
"G783","Y2_L1","L1","Y2","2","B2",5,1,"G330","sparse_prep_MET",1000,718,8.38912320619561,40.8444759987312,33.6298732400097,106.439394757447,8.38912320619561,"F079","P16","P26"
"G734","Y1_L1","L1","Y1","2","B2",5,2,"G581","sparse_prep_MET",1000,719,7.87472549510454,40.9532492940397,38.5707819135606,105.36517200483,7.87472549510454,"F074","P15","P36"
"G668","Y1_L3","L3","Y1","2","B1",1,5,"G512","sparse_prep_MET",1000,720,5.997803775203,28.904056595904,30.3712095070753,95.7531777809983,5.997803775203,"F067","P14","P21"
"G742","Y1_L2","L2","Y1","2","B2",5,5,"G7","sparse_prep_MET",1000,721,6.6362430236572,34.7095231070597,31.095848916409,112.501106553922,6.6362430236572,"F075","P15","P79"
"G174","Y2_L5","L5","Y2","2","B1",2,5,"G5","sparse_prep_MET",1000,722,7.91699696437645,36.9709670059727,32.6427099058263,118.834417278937,7.91699696437645,"F018","P4","P71"
"G528","Y1_L1","L1","Y1","2","B2",5,5,"G23","sparse_prep_MET",1000,723,7.50336358436796,18.4371612774845,31.9442927964374,97.5095588108274,7.50336358436796,"F053","P11","P31"
"G357","Y2_L2","L2","Y2","2","B1",3,3,"G14","sparse_prep_MET",1000,724,7.74325264405548,26.1344242004482,25.4206963720165,94.8026735082572,7.74325264405548,"F036","P8","P59"
"G640","Y2_L3","L3","Y2","2","B1",4,5,"G253","sparse_prep_MET",1000,725,6.75676062009905,30.7491666498491,25.9084682797612,110.450707100357,6.75676062009905,"F064","P13","P79"
"G8","Y1_L5","L5","Y1","2","B1",3,3,"G636","sparse_prep_MET",1000,726,6.42327530194037,30.4012604772012,30.9125319907816,110.799085774485,6.42327530194037,"F001","P1","P32"
"G261","Y2_L3","L3","Y2","2","B1",2,1,"G788","sparse_prep_MET",1000,727,4.51445772082278,20.3215186660068,32.3808259340933,119.244948396052,4.51445772082278,"F027","P6","P47"
"G902","Y2_L3","L3","Y2","2","B2",5,3,"G223","sparse_prep_MET",1000,728,8.28175587165289,24.0569192210184,32.7051070357352,107.749801723681,8.28175587165289,"F091","P19","P26"
